StartDate,ResponseId,DVPref_Rating_1,Emp1_1,emp2_1,Involved_1,Mood_1,Mood_2,Mood_3,Mood_4,Gender,Age_1,Q_TerminateFlag,Scenario,Text_Base,Text_Comparison,ComparisonCondition,BaseOnLeft
12/31/25 23:47,R_61ype8AWqWGZ9Bd,1,5,3,4,5,6,6,5,2,55,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,0
12/31/25 23:48,R_1kuJgy4lt4bjBHX,3,7,7,7,4,5,6,6,2,33,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:46,R_6jpiMhxYD8jhxD3,2,6,6,7,6,6,6,6,1,35,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,0
12/31/25 23:32,R_6HYcw0CQnFDrK3X,4,7,7,7,7,7,7,7,2,28,Complete,3,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0
12/31/25 23:31,R_5luzsPGKSEhaOj9,1,7,7,7,6,7,7,7,2,47,Complete,3,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0
12/31/25 23:45,R_62RcW22kTREWzFf,2,4,6,6,4,5,4,4,1,39,Complete,3,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0
12/31/25 23:50,R_3ml35bf1lEjbl9S,1,7,7,7,6,7,7,7,2,41,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,0
12/31/25 23:50,R_1xDmwiVHTm3yQV2,1,7,7,7,6,6,5,6,2,21,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,0
12/31/25 23:46,R_1AMEwN0B1rVXB0o,3,7,7,7,1,4,4,4,1,52,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,1
12/31/25 23:50,R_3qTJK0phiqoNfXi,1,5,6,6,3,5,5,5,2,23,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:49,R_6PAg68N24FTP9E5,1,7,7,7,6,7,7,7,2,59,Complete,3,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0
12/31/25 23:49,R_3Bm7zcw9lGK7Mg4,2,6,6,7,5,6,6,6,2,55,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,0
12/31/25 23:47,R_3lKKPwtJqfxXYGt,7,7,7,7,5,5,5,5,1,29,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,1
12/31/25 23:50,R_6y9IvYwr6UrRShF,7,7,7,7,5,5,5,6,1,43,Complete,2,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:49,R_3DLOv8GPpCaNu49,6,5,5,6,4,5,4,4,1,55,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:46,R_1GwBpI0tMgl43dQ,6,6,7,7,4,6,5,6,2,40,Complete,2,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:44,R_3bZunAJki6Ed0cB,3,4,4,4,5,5,4,5,1,66,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:49,R_7u2kjqTZBNMLLfb,5,6,6,7,6,6,6,5,1,49,Complete,2,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:50,R_3zTosYbXMakakRr,2,7,7,7,4,6,6,6,1,36,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:50,R_1CKqMVSV5vxVOVT,1,7,7,7,4,6,6,6,2,50,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,0
12/31/25 23:49,R_6EBbDKq5aLqwrTj,1,7,7,7,6,7,7,7,2,72,Complete,2,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:51,R_6f1eX9OsJpEi1E0,1,7,7,7,1,7,5,5,1,52,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,1
12/31/25 23:51,R_6Hg5Ee8adcLz4Nb,7,4,4,7,4,4,4,4,1,45,Complete,3,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0
12/31/25 23:48,R_1bAWWmKzsxY7imd,3,6,6,6,7,7,7,7,1,38,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,1
12/31/25 23:45,R_6jV6nGiY6Hwu2PG,6,6,6,6,1,6,4,6,1,46,Complete,2,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:48,R_6ELvmOaThNGpU4W,5,5,5,6,5,5,5,5,1,32,Complete,3,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1
12/31/25 23:50,R_6pb9ZtlvnvDMp1J,5,6,7,7,5,5,5,5,2,27,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,0
12/31/25 23:49,R_11i8tD5YFUEwSfT,5,7,7,7,5,5,6,6,2,56,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:50,R_6XKYPcFXedxhn1f,5,5,5,6,6,6,6,6,2,32,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:44,R_6nT2QWiI3LMXI3N,7,5,7,7,4,4,4,4,2,50,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,1
12/31/25 23:50,R_691awEBOG0b1csV,3,6,4,7,6,6,7,7,2,33,Complete,2,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:49,R_1QDwusQQmeS5sts,5,7,7,7,4,4,4,4,1,28,Complete,3,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1
12/31/25 23:50,R_7qXaFMtCFFncgtr,7,7,7,7,5,7,7,7,1,42,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,1
12/31/25 23:53,R_3yLODJbIGHK9zyh,1,6,5,7,4,5,6,6,1,28,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,1
12/31/25 23:53,R_7sbfcEzgM2rhY5G,6,7,7,7,4,5,6,6,1,39,Complete,3,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1
12/31/25 23:50,R_66l6VA1aYtA2B1L,2,5,6,7,5,6,5,6,1,59,Complete,3,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0
12/31/25 23:50,R_1esNNm6TiYPTwsp,6,4,6,7,2,4,5,5,1,68,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,0
12/31/25 23:52,R_6I6plDz9WZaUdXL,6,7,7,7,4,7,7,6,2,76,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:54,R_1ZKcWlZAKpdsftG,6,5,5,6,6,5,5,6,1,32,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,0
12/31/25 23:53,R_3MWBZw7Qd0LKnwp,6,6,5,6,6,7,7,6,1,36,Complete,3,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1
12/31/25 23:52,R_7geH2nsqMQ1hu8H,6,5,4,5,6,4,5,6,1,34,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:53,R_53lgjFFpxI8bEEs,7,6,6,7,5,5,5,4,1,35,Complete,3,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1
12/31/25 23:52,R_6GDsgRLTmf0DERA,5,6,7,7,4,6,6,6,1,47,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:51,R_3C49yWpymf30qCB,7,7,7,7,6,6,6,6,2,33,Complete,3,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1
12/31/25 23:50,R_62PXLdQWBP3jK9Z,7,4,7,7,4,4,4,4,2,43,Complete,3,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1
12/31/25 23:46,R_3G9VYeudFhuGCXl,1,7,7,7,5,4,3,4,2,55,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,0
12/31/25 23:51,R_6S7CuhLM2rHwF59,4,6,6,6,1,4,4,4,1,42,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:44,R_6VmYjTRkgXk4Q01,2,6,7,7,2,4,5,5,2,42,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,1
12/31/25 23:52,R_7z5j7mIS1XQlrrz,1,7,7,7,4,7,7,7,2,62,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,0
12/31/25 23:54,R_3puauQrybto3FPb,5,7,7,7,4,4,4,4,2,31,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:54,R_7pXAo4yF5Hjh2CJ,6,6,6,6,6,6,7,6,2,29,Complete,2,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:50,R_3vhJfdYdzGDxWwf,5,7,6,7,4,7,7,7,1,45,Complete,3,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0
12/31/25 23:53,R_5TpfUvRFFxhWEpB,6,6,6,7,4,6,6,6,2,53,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:52,R_3giNNJNRyYwMiew,2,6,6,7,5,6,6,6,2,63,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:48,R_5CZKCUhlj7pl7ZT,1,7,7,7,7,7,7,7,2,61,Complete,3,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0
12/31/25 23:54,R_6pssHtMBSb87vpw,2,6,7,7,6,5,7,7,1,30,Complete,3,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1
12/31/25 23:52,R_31ZtmxcoPsztg3N,5,6,6,7,5,7,7,7,3,45,Complete,3,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1
12/31/25 23:56,R_3h3KgjcrSN9R8VT,4,4,5,5,4,5,5,4,2,48,Complete,3,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1
12/31/25 23:53,R_39rTH4RHIzMgVcB,1,7,7,7,5,7,7,5,2,75,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:53,R_6VVeJ56x2r7bfzz,7,7,7,7,4,6,6,5,2,43,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,1
12/31/25 23:53,R_7dJV0eLWEh8UK0O,7,6,7,7,6,7,7,7,1,39,Complete,3,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1
12/31/25 23:54,R_5inuLHM8kO8TnSe,7,6,6,7,3,5,5,6,2,50,Complete,3,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0
12/31/25 23:54,R_6uOphNcVsWzkoYB,2,7,6,7,6,7,7,7,2,35,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,1
12/31/25 23:55,R_6UR0fJwsuOvO9Al,4,2,6,7,1,1,1,1,2,63,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,0
12/31/25 23:48,R_6DbXaTHODQpzf9K,7,7,7,7,4,4,4,4,2,45,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:57,R_7F3sZepTfq2ptcN,7,7,7,7,5,7,6,6,2,45,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:45,R_694SgGaZLkry1Ab,1,7,7,7,5,7,7,6,1,45,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0
12/31/25 23:54,R_1uv74tQB7X68sBH,2,7,7,7,6,6,6,6,1,72,Complete,1,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,1
12/31/25 23:56,R_18MyWcWFqCazEf4,5,6,7,5,5,6,6,7,1,23,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,1
12/31/25 23:54,R_3nmvrRPDG40FfS9,1,6,6,6,7,7,7,7,2,67,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,0
12/31/25 23:50,R_6cPlk6KIYHxZjmF,1,7,6,7,7,7,7,7,1,32,Complete,3,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0
12/31/25 23:53,R_5zAVvB1CaUBgz1K,7,7,7,7,7,7,7,7,2,46,Complete,2,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:57,R_7rABVfZBC7M7S78,6,6,7,7,4,4,4,4,2,31,Complete,2,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1
12/31/25 23:58,R_7xQ3ggkmGWVTn91,5,6,6,7,6,7,6,6,1,37,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,0
12/31/25 23:55,R_7Ig77bYwrxDougb,1,5,5,6,5,5,6,6,1,37,Complete,3,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0
12/31/25 23:58,R_1hSz6ioiDlQ2j33,1,7,7,7,6,7,7,7,1,26,Complete,1,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,1
